7056;635304367140000000;23;Friday;4;18;
7056;635304371130000000;23;Friday;3;19;
7056;635304372750000000;23;Friday;3;19;
7056;635304373910000000;23;Friday;3;19;
7056;635304374650000000;23;Friday;4;18;
7056;635304374920000000;23;Friday;5;17;
7056;635304376330000000;23;Friday;5;17;
7056;635304376830000000;23;Friday;6;16;
7056;635304377290000000;23;Friday;7;15;
7056;635304377890000000;23;Friday;6;16;
7056;635304381250000000;23;Friday;7;15;
7056;635304381640000000;23;Friday;8;14;
7056;635304383250000000;23;Friday;7;15;
7056;635304383710000000;23;Friday;8;14;
10110;635304350700000000;23;Friday;0;18;
10110;635304356740000000;23;Friday;0;18;
10110;635304362770000000;23;Friday;0;18;
10110;635304368820000000;23;Friday;0;18;
10110;635304374880000000;23;Friday;0;18;
10110;635304380920000000;23;Friday;0;18;
10046;635304348840000000;23;Friday;1;23;
10046;635304349310000000;23;Friday;1;23;
10046;635304349740000000;23;Friday;2;22;
10046;635304352380000000;23;Friday;2;22;
10046;635304353070000000;23;Friday;4;20;
10046;635304354610000000;23;Friday;3;21;
10046;635304354980000000;23;Friday;2;22;
10046;635304357650000000;23;Friday;0;24;
10046;635304362520000000;23;Friday;0;24;
10046;635304363150000000;23;Friday;0;24;
10046;635304364370000000;23;Friday;1;23;
10046;635304364640000000;23;Friday;0;24;
10046;635304365300000000;23;Friday;0;24;
10046;635304365840000000;23;Friday;1;23;
10046;635304367940000000;23;Friday;2;22;
10046;635304369270000000;23;Friday;3;21;
10046;635304369720000000;23;Friday;4;20;
10046;635304370420000000;23;Friday;4;20;
10046;635304370920000000;23;Friday;5;19;
10046;635304376920000000;23;Friday;6;18;
10046;635304377390000000;23;Friday;6;18;
10046;635304380210000000;23;Friday;6;18;
10046;635304381140000000;23;Friday;7;17;
10046;635304383890000000;23;Friday;4;20;
4011;635304352520000000;23;Friday;20;0;
4011;635304358560000000;23;Friday;20;0;
4011;635304364590000000;23;Friday;20;0;
4011;635304370620000000;23;Friday;20;0;
4011;635304376660000000;23;Friday;20;0;
4011;635304382310000000;23;Friday;19;1;
10058;635304350390000000;23;Friday;13;11;
10058;635304356430000000;23;Friday;12;12;
10058;635304362460000000;23;Friday;12;12;
10058;635304368500000000;23;Friday;12;12;
10058;635304373950000000;23;Friday;12;12;
10058;635304374680000000;23;Friday;13;11;
10058;635304374700000000;23;Friday;14;10;
10058;635304377300000000;23;Friday;14;10;
10058;635304378010000000;23;Friday;14;10;
10058;635304378350000000;23;Friday;15;9;
10115;635304348320000000;23;Friday;19;3;
10115;635304354360000000;23;Friday;19;3;
10115;635304360400000000;23;Friday;19;3;
10115;635304366440000000;23;Friday;19;3;
10115;635304372480000000;23;Friday;19;3;
10115;635304378510000000;23;Friday;19;3;
6020;635304352920000000;23;Friday;10;5;
6020;635304358950000000;23;Friday;10;5;
6020;635304364990000000;23;Friday;10;5;
6020;635304370380000000;23;Friday;11;4;
6020;635304376420000000;23;Friday;11;4;
6020;635304382460000000;23;Friday;11;4;
3053;635304350770000000;23;Friday;8;5;
3053;635304355460000000;23;Friday;8;5;
3053;635304356020000000;23;Friday;8;5;
3053;635304356130000000;23;Friday;8;5;
3053;635304357160000000;23;Friday;8;5;
3053;635304358200000000;23;Friday;8;5;
3053;635304358780000000;23;Friday;8;5;
3053;635304359460000000;23;Friday;8;5;
3053;635304360830000000;23;Friday;8;5;
3053;635304361420000000;23;Friday;8;5;
3053;635304361810000000;23;Friday;9;4;
3053;635304363120000000;23;Friday;9;4;
3053;635304363810000000;23;Friday;9;4;
3053;635304364260000000;23;Friday;9;4;
3053;635304364990000000;23;Friday;9;4;
3053;635304366190000000;23;Friday;9;4;
3053;635304366820000000;23;Friday;9;4;
3053;635304367180000000;23;Friday;9;4;
3053;635304368000000000;23;Friday;8;5;
3053;635304368560000000;23;Friday;7;6;
3053;635304369080000000;23;Friday;7;6;
3053;635304369810000000;23;Friday;6;7;
3053;635304373100000000;23;Friday;5;8;
3053;635304376360000000;23;Friday;4;9;
3053;635304377900000000;23;Friday;3;10;
3053;635304378850000000;23;Friday;3;10;
3053;635304379280000000;23;Friday;4;9;
3053;635304380650000000;23;Friday;4;9;
3053;635304380680000000;23;Friday;5;8;
3053;635304383060000000;23;Friday;5;8;
3053;635304383080000000;23;Friday;4;9;
1013;635304349600000000;23;Friday;0;11;
1013;635304355640000000;23;Friday;0;11;
1013;635304361670000000;23;Friday;0;11;
1013;635304367710000000;23;Friday;0;11;
1013;635304373330000000;23;Friday;0;11;
1013;635304374050000000;23;Friday;0;11;
1013;635304374520000000;23;Friday;2;9;
1013;635304376980000000;23;Friday;2;9;
1013;635304377110000000;23;Friday;1;10;
1013;635304382180000000;23;Friday;0;11;
3090;635304353070000000;23;Friday;20;0;
3090;635304359110000000;23;Friday;20;0;
3090;635304365160000000;23;Friday;20;0;
3090;635304371190000000;23;Friday;20;0;
3090;635304377230000000;23;Friday;20;0;
3090;635304383270000000;23;Friday;20;0;
10064;635304349300000000;23;Friday;3;7;
10064;635304350050000000;23;Friday;4;6;
10064;635304351170000000;23;Friday;4;6;
10064;635304351480000000;23;Friday;5;5;
10064;635304357520000000;23;Friday;5;5;
10064;635304363550000000;23;Friday;5;5;
10064;635304369590000000;23;Friday;5;5;
10064;635304375630000000;23;Friday;5;5;
10064;635304381660000000;23;Friday;5;5;
10092;635304351190000000;23;Friday;13;4;
10092;635304357220000000;23;Friday;13;4;
10092;635304363260000000;23;Friday;13;4;
10092;635304369290000000;23;Friday;13;4;
10092;635304375330000000;23;Friday;13;4;
10092;635304381370000000;23;Friday;13;4;
3089;635304353500000000;23;Friday;23;1;
3089;635304359540000000;23;Friday;23;1;
3089;635304365570000000;23;Friday;23;1;
3089;635304371610000000;23;Friday;23;1;
3089;635304377640000000;23;Friday;23;1;
3089;635304383680000000;23;Friday;23;1;
10061;635304348940000000;23;Friday;7;11;
10061;635304354980000000;23;Friday;7;11;
10061;635304355860000000;23;Friday;6;12;
10061;635304356400000000;23;Friday;7;11;
10061;635304358770000000;23;Friday;6;12;
10061;635304360070000000;23;Friday;7;11;
10061;635304366100000000;23;Friday;7;11;
10061;635304371580000000;23;Friday;5;13;
10061;635304372150000000;23;Friday;5;13;
10061;635304372370000000;23;Friday;5;13;
10061;635304378030000000;23;Friday;6;12;
7023;635304348650000000;23;Friday;0;15;
7023;635304354690000000;23;Friday;0;15;
7023;635304360720000000;23;Friday;0;15;
7023;635304363260000000;23;Friday;0;15;
7023;635304363310000000;23;Friday;1;14;
7023;635304369350000000;23;Friday;1;14;
7023;635304374100000000;23;Friday;1;14;
7023;635304375150000000;23;Friday;2;13;
7023;635304375700000000;23;Friday;1;14;
7023;635304375940000000;23;Friday;2;13;
7023;635304376760000000;23;Friday;2;13;
7023;635304377180000000;23;Friday;3;12;
7023;635304379870000000;23;Friday;1;14;
10014;635304351060000000;23;Friday;26;3;
10014;635304357100000000;23;Friday;26;3;
10014;635304363130000000;23;Friday;26;3;
10014;635304369170000000;23;Friday;26;3;
10014;635304375210000000;23;Friday;26;3;
10014;635304381240000000;23;Friday;26;3;
9040;635304349320000000;23;Friday;8;4;
9040;635304354190000000;23;Friday;7;5;
9040;635304360230000000;23;Friday;7;5;
9040;635304366260000000;23;Friday;7;5;
9040;635304372300000000;23;Friday;7;5;
9040;635304378340000000;23;Friday;7;5;
10116;635304353100000000;23;Friday;11;4;
10116;635304359130000000;23;Friday;11;4;
10116;635304365170000000;23;Friday;11;4;
10116;635304371200000000;23;Friday;11;4;
10116;635304377230000000;23;Friday;11;4;
10116;635304383270000000;23;Friday;11;4;
2037;635304348230000000;23;Friday;14;20;
2037;635304348780000000;23;Friday;14;20;
2037;635304349140000000;23;Friday;13;21;
2037;635304349590000000;23;Friday;14;20;
2037;635304355630000000;23;Friday;14;20;
2037;635304361670000000;23;Friday;14;20;
2037;635304365220000000;23;Friday;14;20;
2037;635304366080000000;23;Friday;14;20;
2037;635304366680000000;23;Friday;15;19;
2037;635304370860000000;23;Friday;15;19;
2037;635304374970000000;23;Friday;15;19;
2037;635304375410000000;23;Friday;16;18;
2037;635304376340000000;23;Friday;17;17;
2037;635304377640000000;23;Friday;17;17;
2037;635304377680000000;23;Friday;18;16;
2037;635304383720000000;23;Friday;18;16;
3004;635304350070000000;23;Friday;18;2;
3004;635304352460000000;23;Friday;18;2;
3004;635304353050000000;23;Friday;17;3;
3004;635304354270000000;23;Friday;18;2;
3004;635304354800000000;23;Friday;17;3;
3004;635304355130000000;23;Friday;18;2;
3004;635304360850000000;23;Friday;18;2;
3004;635304361300000000;23;Friday;19;1;
3004;635304367340000000;23;Friday;19;1;
3004;635304368340000000;23;Friday;18;2;
3004;635304374370000000;23;Friday;18;2;
3004;635304380410000000;23;Friday;18;2;
3004;635304383050000000;23;Friday;19;1;
8037;635304353510000000;23;Friday;9;10;
8037;635304359540000000;23;Friday;9;10;
8037;635304365580000000;23;Friday;9;10;
8037;635304371610000000;23;Friday;9;10;
8037;635304377650000000;23;Friday;9;10;
8037;635304383690000000;23;Friday;9;10;
3066;635304352380000000;23;Friday;8;11;
3066;635304358420000000;23;Friday;8;11;
3066;635304359860000000;23;Friday;7;12;
3066;635304365890000000;23;Friday;7;12;
3066;635304368790000000;23;Friday;6;13;
3066;635304372140000000;23;Friday;5;14;
3066;635304378180000000;23;Friday;5;14;
3066;635304381770000000;23;Friday;5;14;
3066;635304382140000000;23;Friday;6;13;
3067;635304349550000000;23;Friday;1;14;
3067;635304355580000000;23;Friday;1;14;
3067;635304361620000000;23;Friday;1;14;
3067;635304367660000000;23;Friday;1;14;
3067;635304373700000000;23;Friday;1;14;
3067;635304379730000000;23;Friday;1;14;
8040;635304348990000000;23;Friday;17;7;
8040;635304355030000000;23;Friday;17;7;
8040;635304361060000000;23;Friday;17;7;
8040;635304367100000000;23;Friday;17;7;
8040;635304368370000000;23;Friday;17;7;
8040;635304374410000000;23;Friday;17;7;
8040;635304380450000000;23;Friday;17;7;
10060;635304350660000000;23;Friday;0;15;
10060;635304356690000000;23;Friday;0;15;
10060;635304362720000000;23;Friday;0;15;
10060;635304368760000000;23;Friday;0;15;
10060;635304374790000000;23;Friday;0;15;
10060;635304380830000000;23;Friday;0;15;
7010;635304348940000000;23;Friday;10;9;
7010;635304354980000000;23;Friday;10;9;
7010;635304357120000000;23;Friday;11;8;
7010;635304358010000000;23;Friday;10;9;
7010;635304364050000000;23;Friday;10;9;
7010;635304368030000000;23;Friday;11;8;
7010;635304369680000000;23;Friday;10;9;
7010;635304375710000000;23;Friday;10;9;
7010;635304378670000000;23;Friday;8;11;
7010;635304379290000000;23;Friday;8;11;
7010;635304379590000000;23;Friday;9;10;
7041;635304351430000000;23;Friday;5;6;
7041;635304357470000000;23;Friday;5;6;
7041;635304363500000000;23;Friday;5;6;
7041;635304367350000000;23;Friday;4;7;
7041;635304367540000000;23;Friday;4;7;
7041;635304373580000000;23;Friday;4;7;
7041;635304375610000000;23;Friday;3;8;
7041;635304381170000000;23;Friday;4;7;
7041;635304382460000000;23;Friday;5;6;
7033;635304349020000000;23;Friday;23;5;
7033;635304355070000000;23;Friday;23;5;
7033;635304361110000000;23;Friday;23;5;
7033;635304367140000000;23;Friday;23;5;
7033;635304370400000000;23;Friday;23;5;
7033;635304370750000000;23;Friday;24;4;
7033;635304373390000000;23;Friday;25;3;
7033;635304375740000000;23;Friday;24;4;
7033;635304380290000000;23;Friday;23;5;
7033;635304382960000000;23;Friday;24;4;
10036;635304348570000000;23;Friday;14;2;
10036;635304354620000000;23;Friday;14;2;
10036;635304360650000000;23;Friday;14;2;
10036;635304366840000000;23;Friday;13;3;
10036;635304370780000000;23;Friday;12;4;
10036;635304376830000000;23;Friday;12;4;
10036;635304381500000000;23;Friday;11;5;
10036;635304382040000000;23;Friday;12;4;
10036;635304383440000000;23;Friday;12;4;
10036;635304383840000000;23;Friday;13;3;
10032;635304351560000000;23;Friday;16;0;
10032;635304357670000000;23;Friday;16;0;
10032;635304363700000000;23;Friday;16;0;
10032;635304369740000000;23;Friday;16;0;
10032;635304375780000000;23;Friday;16;0;
10032;635304381810000000;23;Friday;16;0;
3091;635304348910000000;23;Friday;29;0;
3091;635304354950000000;23;Friday;29;0;
3091;635304360990000000;23;Friday;29;0;
3091;635304367020000000;23;Friday;29;0;
3091;635304373060000000;23;Friday;29;0;
3091;635304379090000000;23;Friday;29;0;
10114;635304353780000000;23;Friday;18;2;
10114;635304359820000000;23;Friday;18;2;
10114;635304365850000000;23;Friday;18;2;
10114;635304371890000000;23;Friday;18;2;
10114;635304377920000000;23;Friday;18;2;
10114;635304381890000000;23;Friday;19;1;
10114;635304382340000000;23;Friday;19;1;
10114;635304382670000000;23;Friday;20;0;
10101;635304349740000000;23;Friday;25;8;
10101;635304354310000000;23;Friday;24;9;
10101;635304359970000000;23;Friday;25;8;
10101;635304360800000000;23;Friday;26;7;
10101;635304361480000000;23;Friday;26;7;
10101;635304361760000000;23;Friday;27;6;
10101;635304363710000000;23;Friday;28;5;
10101;635304364090000000;23;Friday;28;5;
10101;635304370140000000;23;Friday;28;5;
10101;635304370530000000;23;Friday;27;6;
10101;635304376730000000;23;Friday;26;7;
10101;635304382390000000;23;Friday;25;8;
10101;635304382520000000;23;Friday;24;9;
10121;635304348850000000;23;Friday;0;16;
10121;635304354890000000;23;Friday;0;16;
10121;635304360920000000;23;Friday;0;16;
10121;635304366970000000;23;Friday;0;16;
10121;635304373010000000;23;Friday;0;16;
10121;635304379050000000;23;Friday;0;16;
2039;635304351100000000;23;Friday;1;16;
2039;635304356630000000;23;Friday;2;15;
2039;635304357000000000;23;Friday;3;14;
2039;635304363030000000;23;Friday;3;14;
2039;635304366120000000;23;Friday;2;15;
2039;635304371070000000;23;Friday;2;15;
2039;635304371400000000;23;Friday;1;16;
2039;635304372250000000;23;Friday;1;16;
2039;635304372700000000;23;Friday;2;15;
2039;635304373110000000;23;Friday;3;14;
2039;635304374300000000;23;Friday;2;15;
2039;635304380340000000;23;Friday;2;15;
9033;635304352320000000;23;Friday;24;16;
9033;635304352660000000;23;Friday;25;15;
9033;635304358710000000;23;Friday;25;15;
9033;635304364780000000;23;Friday;25;15;
9033;635304365650000000;23;Friday;25;15;
9033;635304365960000000;23;Friday;26;14;
9033;635304366720000000;23;Friday;27;13;
9033;635304372770000000;23;Friday;27;13;
9033;635304378800000000;23;Friday;27;13;
4007;635304348460000000;23;Friday;17;0;
4007;635304354510000000;23;Friday;17;0;
4007;635304360550000000;23;Friday;17;0;
4007;635304366590000000;23;Friday;17;0;
4007;635304372620000000;23;Friday;17;0;
4007;635304378160000000;23;Friday;17;0;
4042;635304348070000000;23;Friday;14;0;
4042;635304354100000000;23;Friday;14;0;
4042;635304360140000000;23;Friday;14;0;
4042;635304366180000000;23;Friday;14;0;
4042;635304372210000000;23;Friday;14;0;
4042;635304378250000000;23;Friday;14;0;
5007;635304353480000000;23;Friday;16;0;
5007;635304359070000000;23;Friday;15;1;
5007;635304365100000000;23;Friday;15;1;
5007;635304371140000000;23;Friday;15;1;
5007;635304377170000000;23;Friday;15;1;
5007;635304383210000000;23;Friday;15;1;
1006;635304348330000000;23;Friday;12;7;
1006;635304354370000000;23;Friday;12;7;
1006;635304358170000000;23;Friday;12;7;
1006;635304358590000000;23;Friday;13;6;
1006;635304360130000000;23;Friday;14;5;
1006;635304366160000000;23;Friday;14;5;
1006;635304372200000000;23;Friday;14;5;
1006;635304376030000000;23;Friday;12;7;
1006;635304382060000000;23;Friday;12;7;
7035;635304348210000000;23;Friday;16;13;
7035;635304348840000000;23;Friday;16;13;
7035;635304349430000000;23;Friday;17;12;
7035;635304349980000000;23;Friday;17;12;
7035;635304350660000000;23;Friday;18;11;
7035;635304350940000000;23;Friday;18;11;
7035;635304352090000000;23;Friday;17;12;
7035;635304354750000000;23;Friday;17;12;
7035;635304355130000000;23;Friday;18;11;
7035;635304357160000000;23;Friday;17;12;
7035;635304357720000000;23;Friday;18;11;
7035;635304362450000000;23;Friday;17;12;
7035;635304365250000000;23;Friday;15;14;
7035;635304366080000000;23;Friday;15;14;
7035;635304366430000000;23;Friday;16;13;
7035;635304367170000000;23;Friday;16;13;
7035;635304367860000000;23;Friday;15;14;
7035;635304368570000000;23;Friday;16;13;
7035;635304370650000000;23;Friday;15;14;
7035;635304376680000000;23;Friday;15;14;
7035;635304382720000000;23;Friday;15;14;
10086;635304348310000000;23;Friday;3;7;
10086;635304354340000000;23;Friday;3;7;
10086;635304356330000000;23;Friday;4;6;
10086;635304362370000000;23;Friday;4;6;
10086;635304368410000000;23;Friday;4;6;
10086;635304374440000000;23;Friday;4;6;
10086;635304380480000000;23;Friday;4;6;
7053;635304348060000000;23;Friday;4;13;
7053;635304348800000000;23;Friday;5;12;
7053;635304353570000000;23;Friday;4;13;
7053;635304354140000000;23;Friday;4;13;
7053;635304355250000000;23;Friday;5;12;
7053;635304361290000000;23;Friday;5;12;
7053;635304366690000000;23;Friday;5;12;
7053;635304367360000000;23;Friday;7;10;
7053;635304367890000000;23;Friday;8;9;
7053;635304368300000000;23;Friday;8;9;
7053;635304369070000000;23;Friday;8;9;
7053;635304369640000000;23;Friday;8;9;
7053;635304370750000000;23;Friday;8;9;
7053;635304371630000000;23;Friday;8;9;
7053;635304372140000000;23;Friday;9;8;
7053;635304372390000000;23;Friday;8;9;
7053;635304378430000000;23;Friday;8;9;
7008;635304351770000000;23;Friday;5;5;
7008;635304357810000000;23;Friday;5;5;
7008;635304357960000000;23;Friday;4;6;
7008;635304363000000000;23;Friday;5;5;
7008;635304363800000000;23;Friday;6;4;
7008;635304364410000000;23;Friday;8;2;
7008;635304364820000000;23;Friday;9;1;
7008;635304365660000000;23;Friday;7;3;
7008;635304366260000000;23;Friday;8;2;
7008;635304366880000000;23;Friday;7;3;
7008;635304366900000000;23;Friday;8;2;
7008;635304367670000000;23;Friday;7;3;
7008;635304371070000000;23;Friday;6;4;
7008;635304371090000000;23;Friday;7;3;
7008;635304372310000000;23;Friday;6;4;
7008;635304373300000000;23;Friday;6;4;
7008;635304373550000000;23;Friday;7;3;
7008;635304374550000000;23;Friday;8;2;
7008;635304375010000000;23;Friday;8;2;
7008;635304375600000000;23;Friday;7;3;
7008;635304381630000000;23;Friday;7;3;
7008;635304383320000000;23;Friday;5;5;
2025;635304349490000000;23;Friday;1;9;
2025;635304355520000000;23;Friday;1;9;
2025;635304361560000000;23;Friday;1;9;
2025;635304367590000000;23;Friday;1;9;
2025;635304371620000000;23;Friday;1;9;
2025;635304371920000000;23;Friday;2;8;
2025;635304372590000000;23;Friday;3;7;
2025;635304377910000000;23;Friday;2;8;
2025;635304383940000000;23;Friday;2;8;
3097;635304348370000000;23;Friday;9;7;
3097;635304354410000000;23;Friday;9;7;
3097;635304355320000000;23;Friday;8;8;
3097;635304361350000000;23;Friday;8;8;
3097;635304363100000000;23;Friday;7;9;
3097;635304364270000000;23;Friday;6;10;
3097;635304367570000000;23;Friday;5;11;
3097;635304370930000000;23;Friday;5;11;
3097;635304371210000000;23;Friday;6;10;
3097;635304372250000000;23;Friday;5;11;
3097;635304372390000000;23;Friday;3;13;
3097;635304378430000000;23;Friday;3;13;
3097;635304380430000000;23;Friday;2;14;
9032;635304353230000000;23;Friday;2;15;
9032;635304357070000000;23;Friday;0;17;
9032;635304363100000000;23;Friday;0;17;
9032;635304369140000000;23;Friday;0;17;
9032;635304375170000000;23;Friday;0;17;
9032;635304381210000000;23;Friday;0;17;
10043;635304348630000000;23;Friday;9;11;
10043;635304354670000000;23;Friday;9;11;
10043;635304360710000000;23;Friday;9;11;
10043;635304366750000000;23;Friday;9;11;
10043;635304368170000000;23;Friday;8;12;
10043;635304374210000000;23;Friday;8;12;
10043;635304380250000000;23;Friday;8;12;
10031;635304349030000000;23;Friday;20;2;
10031;635304355070000000;23;Friday;20;2;
10031;635304358900000000;23;Friday;20;2;
10031;635304359220000000;23;Friday;21;1;
10031;635304365250000000;23;Friday;21;1;
10031;635304371290000000;23;Friday;21;1;
10031;635304377330000000;23;Friday;21;1;
10031;635304383360000000;23;Friday;21;1;
8008;635304352770000000;23;Friday;19;1;
8008;635304358800000000;23;Friday;19;1;
8008;635304364840000000;23;Friday;19;1;
8008;635304370970000000;23;Friday;19;1;
8008;635304376380000000;23;Friday;19;1;
8008;635304376660000000;23;Friday;20;0;
8008;635304382700000000;23;Friday;20;0;
6007;635304352950000000;23;Friday;7;11;
6007;635304355200000000;23;Friday;6;12;
6007;635304356650000000;23;Friday;7;11;
6007;635304357050000000;23;Friday;8;10;
6007;635304359580000000;23;Friday;7;11;
6007;635304365600000000;23;Friday;7;11;
6007;635304366140000000;23;Friday;7;11;
6007;635304366740000000;23;Friday;6;12;
6007;635304367160000000;23;Friday;7;11;
6007;635304367850000000;23;Friday;7;11;
6007;635304368310000000;23;Friday;8;10;
6007;635304369240000000;23;Friday;9;9;
6007;635304369630000000;23;Friday;10;8;
6007;635304371530000000;23;Friday;10;8;
6007;635304371890000000;23;Friday;11;7;
6007;635304372850000000;23;Friday;12;6;
6007;635304373410000000;23;Friday;12;6;
6007;635304374370000000;23;Friday;13;5;
6007;635304375790000000;23;Friday;12;6;
6007;635304376390000000;23;Friday;13;5;
6007;635304376500000000;23;Friday;14;4;
6007;635304379130000000;23;Friday;13;5;
6007;635304381040000000;23;Friday;12;6;
2014;635304349060000000;23;Friday;2;14;
2014;635304355100000000;23;Friday;2;14;
2014;635304359580000000;23;Friday;1;15;
2014;635304360190000000;23;Friday;2;14;
2014;635304366230000000;23;Friday;2;14;
2014;635304367320000000;23;Friday;1;15;
2014;635304373300000000;23;Friday;1;15;
2014;635304373690000000;23;Friday;2;14;
2014;635304377680000000;23;Friday;2;14;
2014;635304377970000000;23;Friday;4;12;
2014;635304378390000000;23;Friday;5;11;
2014;635304383570000000;23;Friday;6;10;
8051;635304353190000000;23;Friday;17;3;
8051;635304359230000000;23;Friday;17;3;
8051;635304365270000000;23;Friday;17;3;
8051;635304371300000000;23;Friday;17;3;
8051;635304377340000000;23;Friday;17;3;
8051;635304383370000000;23;Friday;17;3;
5005;635304353510000000;23;Friday;0;23;
5005;635304357810000000;23;Friday;0;23;
5005;635304357900000000;23;Friday;1;22;
5005;635304363940000000;23;Friday;1;22;
5005;635304365440000000;23;Friday;1;22;
5005;635304365800000000;23;Friday;2;21;
5005;635304371830000000;23;Friday;2;21;
5005;635304375670000000;23;Friday;2;21;
5005;635304376350000000;23;Friday;4;19;
5005;635304380270000000;23;Friday;4;19;
5005;635304380840000000;23;Friday;5;18;
5005;635304381870000000;23;Friday;5;18;
5005;635304382370000000;23;Friday;6;17;
10103;635304353590000000;23;Friday;29;1;
10103;635304359180000000;23;Friday;28;2;
10103;635304365220000000;23;Friday;28;2;
10103;635304371260000000;23;Friday;28;2;
10103;635304377290000000;23;Friday;28;2;
10103;635304383330000000;23;Friday;28;2;
10002;635304350300000000;23;Friday;34;6;
10002;635304356330000000;23;Friday;34;6;
10002;635304358410000000;23;Friday;35;5;
10002;635304364450000000;23;Friday;35;5;
10002;635304370480000000;23;Friday;35;5;
10002;635304376520000000;23;Friday;35;5;
10002;635304378750000000;23;Friday;35;5;
10002;635304379460000000;23;Friday;36;3;
10002;635304379490000000;23;Friday;37;3;
10002;635304381740000000;23;Friday;36;4;
10002;635304382300000000;23;Friday;36;4;
10002;635304382900000000;23;Friday;37;3;
7014;635304353860000000;23;Friday;0;13;
7014;635304359890000000;23;Friday;0;13;
7014;635304365930000000;23;Friday;0;13;
7014;635304371970000000;23;Friday;0;13;
7014;635304378000000000;23;Friday;0;13;
2003;635304349820000000;23;Friday;2;8;
2003;635304351770000000;23;Friday;2;8;
2003;635304352080000000;23;Friday;3;7;
2003;635304358120000000;23;Friday;3;7;
2003;635304361450000000;23;Friday;2;8;
2003;635304367490000000;23;Friday;2;8;
2003;635304369790000000;23;Friday;2;8;
2003;635304370390000000;23;Friday;2;8;
2003;635304373850000000;23;Friday;3;7;
2003;635304374580000000;23;Friday;3;7;
2003;635304374840000000;23;Friday;4;6;
2003;635304380580000000;23;Friday;4;6;
2003;635304381000000000;23;Friday;5;5;
3003;635304352610000000;23;Friday;12;8;
3003;635304354780000000;23;Friday;11;9;
3003;635304360810000000;23;Friday;11;9;
3003;635304362260000000;23;Friday;10;10;
3003;635304368300000000;23;Friday;10;10;
